ticker,company,marketCap,marketCapGroup,sector
VERY,Vericity,199176200,Micro,financial
FPI,Farmland,199124300,Micro,financial
CIX,Compx International,199088000,Micro,industrialgoods
BOCH,Bank of Commerce Holdings,198962900,Micro,financial
PICO,Pico Holdings,198930000,Micro,financial
MLLNF,Malin,198555900,Micro,unknownsector
ATTO,Atento,198381500,Micro,services
SOLY,Soliton,198276100,Micro,healthcare
ASC,Ardmore Shipping,198255800,Micro,services
CLPR,Clipper Realty,197924600,Micro,financial
HRRB,Horizon Bancorp,197766400,Micro,financial
ELVAF,Evolva Holding SA,197655100,Micro,healthcare
PXMFF,Philex Mining,197616000,Micro,basicmaterials
MOGU,Mogu,197291300,Micro,consumergoods
TCRD,THL Credit,197161900,Micro,financial
NURPF,Neuren Pharmaceuticals,197054700,Micro,healthcare
RCKY,Rocky Brands,196912500,Micro,consumergoods
ABGSF,ABG Sundal Collier,196884400,Micro,financial
GNE,Genie Energy Commo,196880000,Micro,utilities
SCTY,Monitronics International,196875000,Micro,technology
SPOK,Spok Holdings,196835800,Micro,technology
PCLOF,PharmaCielo,196581300,Micro,healthcare
RDBBF,Redbubble,196512400,Micro,services
TCFC,The Community Financial,196370100,Micro,financial
ESNNF,eSun Holdings,195432400,Micro,financial
DLA,Delta Apparel,194993100,Micro,consumergoods
FGBI,First Guaranty Bancshares,194840600,Micro,financial
PIOE,P10 Industries,194532300,Micro,industrialgoods
ESSA,Essa Bancorp,194413800,Micro,financial
SYKWF,SKY Network Television,194032000,Micro,services
CTTMF,Catena Media,194009000,Micro,services
HLAN,Heartland BancCorp,193868200,Micro,financial
SDI,Standard Diversified,193817300,Micro,consumergoods
HUKEF,Hokuriku Electrical Construction Co,193612400,Micro,industrialgoods
XIN,Xinyuan Real Estate Co,193486000,Micro,financial
RYAM,Rayonier Advanced Materials,193425700,Micro,consumergoods
GLYC,GlycoMimetics,193385600,Micro,healthcare
DZSI,DASAN Zhone Solutions,193347500,Micro,consumergoods
YNAJF,Yantai North Andre Juice Co,193320000,Micro,consumergoods
NE,Noble,193130000,Micro,basicmaterials
BCEKF,Bear Creek Mining,193122400,Micro,industrialgoods
CNPOF,Canopy Rivers,192987800,Micro,financial
CORVF,Corvis Gold,192801300,Micro,basicmaterials
BCYC,Bicycle Therapeutics,192432500,Micro,healthcare
ISBA,Isabella Bank,191751000,Micro,financial
MPZZF,MPC Container Ships ASA,191296300,Micro,utilities
BMTM,Bright Mountain Media,191242600,Micro,technology
KRUS,Kura Sushi USA,191204900,Micro,unknownsector
ELVT,Elevate Credit,191204100,Micro,financial
NATR,Nature's Sunshine Products,191183600,Micro,consumergoods
OASMY,Oasmia Pharmaceutical AB,190940100,Micro,healthcare
WRTC,Wrap Technologies,190771700,Micro,industrialgoods
CLXT,Calyxt,190456800,Micro,services
GNC,GNC Holdings,189425600,Micro,consumergoods
SPRO,Spero Therapeutics,189341300,Micro,healthcare
EVBN,Evans Bancorp,189180100,Micro,financial
CHHGF,Chen Hsong Holdings,189159600,Micro,basicmaterials
BSVN,Bank7,189090400,Micro,financial
ARYA,ARYA Sciences Acquisition,188776600,Micro,industrialgoods
TLC,Taiwan Liposome Company,188693000,Micro,healthcare
CLTFF,Celtic,188580000,Micro,consumergoods
BFIN,Bankfinancial,188485200,Micro,financial
FRBK,Republic First Bancorp,188297600,Micro,financial
BRPM,B Riley Principal Merger,187984600,Micro,financial
CSYJF,CSE Global,187941500,Micro,technology
CAVEF,Cavotec SA,187907300,Micro,basicmaterials
BRID,Bridgford Foods,187893900,Micro,consumergoods
HGDPF,Helgeland Sparebank,187749900,Micro,financial
PRTH,Priority Technology Holdings,187619600,Micro,financial
LEVL,Level One Bancorp,187551600,Micro,financial
EMFGF,Fluence,187456200,Micro,industrialgoods
HRZN,Horizon Technology,187237400,Micro,utilities
TSQ,Townsquare Media,187154900,Micro,services
FFMH,First Farmers and Merchants,186989100,Micro,financial
RDHL,RedHill Biopharma,186928900,Micro,healthcare
LHSIF,Liberty Health Sciences,186629800,Micro,healthcare
FPRX,Five Prime Therapeutics,186326000,Micro,healthcare
NAK,Northern Dynasty Minerals,185919100,Micro,basicmaterials
TDAC,Trident Acquisitions,185500000,Micro,financial
UEEC,United Health Products,185418400,Micro,unknownsector
CMBM,Cambium Networks,185063000,Micro,technology
CAUZF,China Automation Group,184726800,Micro,technology
CFFI,C&F Financial,184606200,Micro,financial
GEOS,Geospace Technologies,184560100,Micro,basicmaterials
KVHI,KVH Industries,184408400,Micro,technology
MNSB,MainStreet Bancshares,184198000,Micro,financial
ESQ,Esquire Financial Holdings,183958200,Micro,financial
SGA,Saga Communications,183389000,Micro,services
YTRA,Yatra Online,183256600,Micro,services
CSLT,Castlight Health,182716200,Micro,technology
GHM,Graham,182587900,Micro,industrialgoods
HIL,Hill International,182526500,Micro,basicmaterials
LKCO,Luokung Technology,182309400,Micro,technology
GRWG,GrowGeneration,182250000,Micro,industrialgoods
TLRD,Tailored Brands,182068600,Micro,services
NHCIF,Nuh Cimento Sanayi AS,181954200,Micro,basicmaterials
NBN,Northeast Bancorp,181825200,Micro,financial
GSIT,GSI Technology,181490100,Micro,consumergoods
NH,NantHealth,181416800,Micro,technology
ARPC,Arem Pacific,181307900,Micro,financial
GSB,Globalscape,181005800,Micro,technology
GPL,Great Panther Silver,180895800,Micro,basicmaterials
TWI,Titan International,180864000,Micro,industrialgoods
FSTR,LB Foster Company,180795100,Micro,industrialgoods
SWKH,SWK Holdings,180582900,Micro,technology
EXTN,Exterran,180540700,Micro,basicmaterials
SBBP,Strongbridge Biopharma,180506000,Micro,healthcare
YIPCF,Yip's Chemical Holdings,180489300,Micro,industrialgoods
CERC,Cerecor,180396800,Micro,healthcare
ADRO,Aduro BioTech,180351400,Micro,healthcare
MCRNF,Micro-Mechanics (Holdings),180046400,Micro,technology
FSHRF,Feishang Anthracite Resources,179471500,Micro,unknownsector
CYOU,Changyou,179339500,Micro,technology
LHUAF,Lianhua Supermarket Holdings Co,179136000,Micro,industrialgoods
SGC,Superior Uniform Group,178917600,Micro,consumergoods
ITMR,Itamar Medical,178819200,Micro,healthcare
BIOX,Bioceres Crop Solutions,178796500,Micro,industrialgoods
LQDT,Liquidity Services,178647700,Micro,services
MMAC,MMA Capital Management,178614600,Micro,utilities
INFU,Infusystems Holdings,178587000,Micro,healthcare
QTRHF,Quarterhill,178225500,Micro,financial
VIVC,Vivic,177836800,Micro,services
NORSB,North State Telecommunications,177550900,Micro,technology
EKKH,Eason Education Kingdom Holdings,177195300,Micro,services
EPM,Evolution Petroleum,177190300,Micro,utilities
IDYA,IDEAYA Biosciences,177083000,Micro,healthcare
APTTF,Asian Pay Television,177022300,Micro,services
TXCB,Cang Bao Tian Xia International Art Trade Center,176595000,Micro,basicmaterials
RRD,RR Donnelley,176541000,Micro,services
TRCY,Tri City Bankshares,176140900,Micro,financial
NMRSF,Namura Shipbuilding Co,176125700,Micro,basicmaterials
TELA,TELA Bio,176108600,Micro,healthcare
MPVD,Mountain Province Diamonds,176010800,Micro,basicmaterials
TYFG,Tri-County Financial Group,175961400,Micro,financial
VNKEF,Vanke Property (Overseas),175287600,Micro,financial
FNWB,First Northwest Bancorp,175038900,Micro,financial
STCB,Starco Brands,175016000,Micro,financial
ATXI,Avenue Therapeutics,174944700,Micro,healthcare
ICLK,ICLICK INTERACTIVE ASIA GROUP,174887600,Micro,services
ODYY,Odyssey Group International,174849900,Micro,services
NRBO,NeuroBo Pharmaceuticals,174750400,Micro,healthcare
EML,Eastern Company,174726400,Micro,consumergoods
HACOF,Hanison Construction Holdings,174547200,Micro,industrialgoods
SENS,Senseonics Holdings,174542300,Micro,consumergoods
ABUS,Arbutus Biopharma,174534700,Micro,healthcare
OVID,Ovid Therapeutics,174528400,Micro,healthcare
BJRRF,Beijer Electronics Group AB,174468500,Micro,technology
PINE,Alpine Income Property Trust Inc,174325700,Micro,financial
PBT,Permian Basin,174317700,Micro,basicmaterials
RTERF,Rottneros AB,173932100,Micro,industrialgoods
ALTAF,Altura Mining,173463500,Micro,basicmaterials
CCRC,China Customer Relations Centers,173401800,Micro,technology
TTI,Tetra Technologies,173246600,Micro,basicmaterials
GENC,Gencor Industries,173134600,Micro,industrialgoods
AYRSF,AYR Strategies,172962800,Micro,financial
CLFD,Clearfield,172897600,Micro,consumergoods
APTX,Aptinyx,172755600,Micro,healthcare
TREC,Trecora Resources,172510700,Micro,basicmaterials
CWGL,Crimson Wine Group,172144400,Micro,consumergoods
PESAF,Panoro Energy ASA,171999800,Micro,unknownsector
EVC,Entravision,171635100,Micro,services
GEN,Genesis Healthcare,171395200,Micro,services
DCCNF,Dacian Gold,171320200,Micro,basicmaterials
BHPA,BHPA,171100700,Micro,financial
SREV,ServiceSource International,171036000,Micro,technology
ZAPNF,Zapf Creation AG,170730300,Micro,services
CFNB,California First National Bancorp,170714400,Micro,financial
CLYYF,Celyad SA,170653800,Micro,healthcare
CRMD,Cormedix,170335900,Micro,healthcare
VNCE,Vince Holding,170294400,Micro,consumergoods
CTSO,Cytosorbents,170226000,Micro,healthcare
FUNC,First United,170213400,Micro,financial
NCNA,Nucana,170005900,Micro,healthcare
LYTS,Lsi Industries,169950100,Micro,industrialgoods
RICK,RCI Hospitality Holdings,169740000,Micro,services
ICBK,County Bancorp,169696800,Micro,financial
MFNC,Mackinac Financial,169619200,Micro,financial
CHWTF,Coolpad Group,169168900,Micro,technology
SFUN,Fang Holdings,169163800,Micro,technology
MVC,MVC Capital,168919200,Micro,financial
UUUU,Energy Fuels,168876100,Micro,basicmaterials
KLR,Kaleyra,168806500,Micro,financial
ICAD,iCAD,168553800,Micro,consumergoods
CRNT,Ceragon Networks,168483000,Micro,consumergoods
UBFO,United Security Bancshares,168382100,Micro,financial
BCOM,B Communications,168078100,Micro,technology
ELOX,Eloxx Pharmaceuticals,168012600,Micro,healthcare
SEAC,SeaChange International,168004100,Micro,consumergoods
CYBE,Cyberoptics,167793100,Micro,consumergoods
ITMMF,Itamar Medical,167642500,Micro,healthcare
MFIN,Medallion Financial,167587300,Micro,financial
GLDLF,GoldMining,167547000,Micro,basicmaterials
LBAO,Luboa Group,167400000,Micro,services
IINHF,Imagi International Holdings,166753200,Micro,unknownsector
WILC,G Willi-Food International,166602900,Micro,services
FREVS,First Real Estate Investment of New Jersey,166306000,Micro,financial
PROV,Provident Financial Holdings,166197400,Micro,financial
GAIA,Gaia,166016600,Micro,services
SYKKF,Soliton Systems KK,165893900,Micro,technology
CALB,California BanCorp,165712200,Micro,financial
RVSB,Riverview Bancorp,165378000,Micro,financial
GANS,GAINSCO,165035000,Micro,financial
ZEUS,Olympic Steel,164940000,Micro,basicmaterials
ARCT,Arcturus Therapeutics,164852800,Micro,healthcare
PCDAF,Postmedia Network Canada,164833600,Micro,services
NL,NL Industries,164795300,Micro,consumergoods
SAMA,Schultze Special Purpose Acquisition,164612500,Micro,industrialgoods
CTVZ,China Travel Resort Holdings,164583800,Micro,unknownsector
PMBC,Pacific Mercantile Bancorp,164543000,Micro,financial
SUAFF,Global Ferronickel Holdings,164226300,Micro,basicmaterials
FBIO,Fortress Biotech,164209600,Micro,healthcare
TGODF,The Green Organic Dutchman Holdings,164184800,Micro,healthcare
NBBTF,Natural Beauty Bio-Technology,164172200,Micro,consumergoods
HROW,Harrow Health,164127300,Micro,healthcare
FRAF,Franklin Financial Services,164067200,Micro,financial
PEBK,Peoples Bancorp Of North Carolina,164058000,Micro,financial
EMX,EMX Royalty,164015800,Micro,basicmaterials
OESX,Orion Energy Systems,164003200,Micro,industrialgoods
GDRZF,Gold Reserve,164001800,Micro,basicmaterials
HCHC,HC2 Holdings,163987900,Micro,industrialgoods
BELFA,Bel Fuse,163718000,Micro,consumergoods
HENGF,Hengdeli Holdings,163193400,Micro,industrialgoods
PRYGF,Warrego Energy,163091200,Micro,industrialgoods
SPPDF,SpeedCast International,163023900,Micro,services
LOVE,The Lovesac Company,162836800,Micro,consumergoods
AIH,Aesthetic Medical International Holdings Group,162416800,Micro,healthcare
ORXGF,Orca Exploration Group,162280400,Micro,unknownsector
TYME,Tyme Technologies,162049000,Micro,healthcare
GRRLF,Grange Resources,162027600,Micro,basicmaterials
COLOF,Columbus,162008600,Micro,technology
MDCA,MDC Partners,161616400,Micro,services
OVBC,Ohio Valley Banc,161609100,Micro,financial
VSTM,Verastem,161339500,Micro,healthcare
OCX,OncoCyte,161077400,Micro,healthcare
AXTI,AXT,160880000,Micro,consumergoods
DYAI,Dyadic International,160828800,Micro,healthcare
ATHOF,Athabasca Oil,160699800,Micro,basicmaterials
XERS,Xeris Pharmaceuticals,160620200,Micro,healthcare
BYROF,Byron Energy,160560200,Micro,unknownsector
MLGF,Malaga Financial,160540000,Micro,financial
EVLO,Evelo Biosciences,160430000,Micro,healthcare
MBCN,Middlefield Banc,160224800,Micro,financial
MNPR,Monopar Therapeutics Inc,160084500,Micro,healthcare
RBTK,Zhen Ding Resources,159922000,Micro,basicmaterials
RVRF,River Financial,159824000,Micro,financial
RMISF,RM2 International,159750200,Micro,consumergoods
LOV,Spark Networks,159703900,Micro,services
UEC,Uranium Energy,159447400,Micro,basicmaterials
CBFV,CB Financial Services,159241200,Micro,financial
OPBK,OP Bancorp,159228400,Micro,financial
BNED,Barnes & Noble Education,158899100,Micro,services
SLDB,Solid Biosciences,158657200,Micro,healthcare
FNCB,FNCB Bancorp,158342400,Micro,financial
MSBC,Mission Bancorp,158326000,Micro,financial
PHAS,Phasebio Pharmaceuticals,158213000,Micro,healthcare
CRVS,Corvus Pharmaceuticals,158198900,Micro,healthcare
MLVF,Malvern Federal Bancorp,157850000,Micro,financial
PBIP,Prudential Bancorp Of Pennsylvania,157708400,Micro,financial
OCN,Ocwen Financial,157683200,Micro,financial
BNIGF,Beroni Group,157320700,Micro,healthcare
DMTK,DermTech,156945100,Micro,financial
DHX,DHI Group,156844300,Micro,technology
GRWWF,Great Wall Pan Asia Holdings,156775000,Micro,services
NWIN,NorthWest Indiana Bancorp,156755300,Micro,financial
MEC,Mayville Engineering Company,156538200,Micro,unknownsector
OBSV,ObsEva SA,156516500,Micro,healthcare
CULP,Culp,156515300,Micro,consumergoods
CVGI,Commercial Vehicle Group,156068200,Micro,industrialgoods
PXLW,Pixelworks,155970500,Micro,consumergoods
OPRX,OptimizeRx,155911800,Micro,technology
GIX,GigCapital2,155394800,Micro,financial
ALTM,Altus Midstream Company,155103700,Micro,utilities
MGI,Moneygram International,154719600,Micro,services
CYFL,Century Financial,154612500,Micro,financial
MBIO,Mustang Bio,154611300,Micro,healthcare
INLB,Item 9 Labs,154575800,Micro,healthcare
OFS,OFS Capital,154435100,Micro,financial
ALDX,Aldeyra Therapeutics,154300000,Micro,healthcare
OVLY,Oak Valley Bancorp [Ca],154265900,Micro,financial
MRTI,Maxus Realty,154250000,Micro,financial
ALAC,Alberton Acquisition,154245000,Micro,industrialgoods
CYAD,Celyad,154201800,Micro,healthcare
ADMS,Adamas Pharmaceuticals,153495900,Micro,healthcare
MBII,Marrone Bio,153414600,Micro,consumergoods
SBFG,SB Financial Group,153382100,Micro,financial
OSG,Overseas Shipholding Group,153360000,Micro,industrialgoods
MCHX,Marchex,153133500,Micro,technology
WNGFF,Wong's International Holdings,153114900,Micro,technology
CBUPF,Chubu-Nippon Broadcasting Co,153111900,Micro,technology
BPT,BP Prudhoe Bay,153010000,Micro,basicmaterials
UNB,Union Bankshares,152929200,Micro,financial
GMDA,Gamida Cell,152848200,Micro,healthcare
CBL,CBL and Associates,152665300,Micro,financial
FCCO,First Community,152371200,Micro,financial
STTTF,Splitit Payments,152339600,Micro,financial
PCTI,PCTEL,152186600,Micro,consumergoods
FFNW,First Financial Northwest,152154500,Micro,financial
NBEV,New Age Beverages,152084400,Micro,consumergoods
KODK,Eastman Kodak,151712700,Micro,consumergoods
AINSF,Ainsworth Game Technology,151557300,Micro,consumergoods
SKUYF,Sansei Technologies,151369500,Micro,basicmaterials
LCTX,Lineage Cell Therapeutics,151291900,Micro,healthcare
RMTI,Rockwell Med,150936200,Micro,healthcare
GPAQ,Gordon Pointe Acquisition,150717500,Micro,industrialgoods
MCRZF,Mincor Resources NL,150495600,Micro,basicmaterials
COMS,COMSovereign Holding,150141400,Micro,technology
IIN,Intricon,149769700,Micro,industrialgoods
JAX,J Alexander's Holdings,149592000,Micro,consumergoods
SNDL,Sundial Growers,149495000,Micro,unknownsector
FSFG,First Savings Financial Group,149363100,Micro,financial
CQCQ,MakingORG,149268000,Micro,industrialgoods
WINT,Windtree Therapeutics,149162100,Micro,healthcare
BGG,Briggs & Stratton,149118800,Micro,consumergoods
SLNO,Soleno Therapeutics,148518000,Micro,healthcare
GALT,Galectin Therapeutics,148472500,Micro,healthcare
BERK,Berkshire Bancorp,148342700,Micro,financial
MNAT,Marquette National,148302000,Micro,financial
AE,Adams Resources,148190000,Micro,basicmaterials
AKOM,Aerkomm,147885500,Micro,industrialgoods
OFED,Oconee Federal Financial,147819400,Micro,financial
CLSZF,China Oil & Gas Group,147811500,Micro,utilities
JT,Jianpu Technology,147561300,Micro,financial
CMCM,Cheetah Mobile,147518800,Micro,technology
CLSD,Clearside Biomedical,147451200,Micro,healthcare
CTST,CannTrust Holdings,147141300,Micro,healthcare
AVBH,Avidbank Holdings,147033800,Micro,financial
NECB,Northeast Community Bancorp,147024200,Micro,financial
CNBL,Citizens National Bancshares of Bossier,146849200,Micro,financial
FCMKF,Funcom SE,146845300,Micro,services
SHSP,SharpSpring,146553800,Micro,technology
MBGRF,Moberg Pharma AB,145938500,Micro,healthcare
SBKK,Suncrest Bank,145826900,Micro,financial
PZN,Pzena Investment Management,145793200,Micro,financial
CREAF,Creative Technology,145721000,Micro,technology
ACBM,Acro Biomedical Co,145668000,Micro,healthcare
PCOA,Pendrell,145650000,Micro,services
IDN,Intellicheck Mobilisia,145506600,Micro,consumergoods
HWBK,Hawthorn Bancshares,145446300,Micro,financial
IVAC,Intevac,145432300,Micro,consumergoods
FGCN,Flagship Global,145371000,Micro,technology
CBAN,Colony Bankcorp,145333800,Micro,financial
BTURF,Bathurst Resources,145309200,Micro,unknownsector
GSM,Ferroglobe,145039900,Micro,consumergoods
PTN,Palatin Technologies,144938800,Micro,healthcare
ALYA,Alithya Group,144806400,Micro,industrialgoods
HOV,Hovnanian Enterprises,144389800,Micro,consumergoods
SBAZ,State Bank,144376200,Micro,financial
BANX,StoneCastle Financial,144101230,Micro,utilities
EBMT,Eagle Bancorp Montana,144085500,Micro,financial
OPOF,Old Point Financial,144012800,Micro,financial
MDXL,MediXall Group,143846500,Micro,technology
XYF,X Financial,143784400,Micro,financial
SAVA,Cassava Sciences,143781200,Micro,healthcare
ELALF,El Al Israel Airlines,143758500,Micro,utilities
